city,type,temperature,humidity,pressure,wind_speed,timestamp,rain_probability,hour,day,month,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,pressure_lag_1
Monaragala,forecast,27.57,74,1012,0.43,2026-03-31 08:30:00,0.0,8,31,3,22.76,23.58,24.18,93.0,1010.0
Monaragala,forecast,34.26,42,1010,0.83,2026-03-31 11:30:00,0.0,11,31,3,27.57,22.76,23.58,74.0,1012.0
Monaragala,forecast,35.51,34,1006,3.57,2026-03-31 14:30:00,0.0,14,31,3,34.26,27.57,22.76,42.0,1010.0
Monaragala,forecast,28.06,73,1008,2.74,2026-03-31 17:30:00,0.8,17,31,3,35.51,34.26,27.57,34.0,1006.0
Monaragala,forecast,25.3,86,1011,1.62,2026-03-31 20:30:00,0.65,20,31,3,28.06,35.51,34.26,73.0,1008.0
Monaragala,forecast,25.14,87,1011,1.13,2026-03-31 23:30:00,0.46,23,31,3,25.3,28.06,35.51,86.0,1011.0
Monaragala,forecast,24.24,90,1009,0.86,2026-04-01 02:30:00,0.76,2,1,4,25.14,25.3,28.06,87.0,1011.0
Monaragala,forecast,22.97,93,1010,0.04,2026-04-01 05:30:00,0.57,5,1,4,24.24,25.14,25.3,90.0,1009.0
Monaragala,forecast,26.86,78,1012,1.37,2026-04-01 08:30:00,0.32,8,1,4,22.97,24.24,25.14,93.0,1010.0
Monaragala,forecast,33.0,44,1010,2.06,2026-04-01 11:30:00,0.37,11,1,4,26.86,22.97,24.24,78.0,1012.0
Monaragala,forecast,34.97,33,1006,3.77,2026-04-01 14:30:00,0.0,14,1,4,33.0,26.86,22.97,44.0,1010.0
Monaragala,forecast,28.61,59,1008,3.95,2026-04-01 17:30:00,0.0,17,1,4,34.97,33.0,26.86,33.0,1006.0
Monaragala,forecast,23.34,78,1011,0.69,2026-04-01 20:30:00,0.0,20,1,4,28.61,34.97,33.0,59.0,1008.0
Monaragala,forecast,22.82,80,1012,0.37,2026-04-01 23:30:00,0.0,23,1,4,23.34,28.61,34.97,78.0,1011.0
Monaragala,forecast,22.14,81,1010,0.48,2026-04-02 02:30:00,0.0,2,2,4,22.82,23.34,28.61,80.0,1012.0
Monaragala,forecast,21.47,82,1011,0.7,2026-04-02 05:30:00,0.0,5,2,4,22.14,22.82,23.34,81.0,1010.0
Monaragala,forecast,26.8,57,1012,1.41,2026-04-02 08:30:00,0.0,8,2,4,21.47,22.14,22.82,82.0,1011.0
Monaragala,forecast,33.11,30,1011,1.84,2026-04-02 11:30:00,0.0,11,2,4,26.8,21.47,22.14,57.0,1012.0
Monaragala,forecast,35.06,23,1008,2.84,2026-04-02 14:30:00,0.0,14,2,4,33.11,26.8,21.47,30.0,1011.0
Monaragala,forecast,29.69,41,1008,3.47,2026-04-02 17:30:00,0.0,17,2,4,35.06,33.11,26.8,23.0,1008.0
Monaragala,forecast,22.82,66,1012,1.27,2026-04-02 20:30:00,0.0,20,2,4,29.69,35.06,33.11,41.0,1008.0
Mullaitivu,forecast,24.7,84,1008,3.19,2026-03-29 05:30:00,0.0,5,29,3,25.38,25.8,26.14,79.0,1008.0
Mullaitivu,forecast,27.67,69,1011,2.77,2026-03-29 08:30:00,0.0,8,29,3,24.7,25.38,25.8,84.0,1008.0
Mullaitivu,forecast,30.89,59,1009,4.65,2026-03-29 11:30:00,0.0,11,29,3,27.67,24.7,25.38,69.0,1011.0
Mullaitivu,forecast,29.84,67,1006,4.58,2026-03-29 14:30:00,0.0,14,29,3,30.89,27.67,24.7,59.0,1009.0
Mullaitivu,forecast,28.42,73,1007,3.07,2026-03-29 17:30:00,0.0,17,29,3,29.84,30.89,27.67,67.0,1006.0
Mullaitivu,forecast,26.77,81,1009,3.15,2026-03-29 20:30:00,0.0,20,29,3,28.42,29.84,30.89,73.0,1007.0
Mullaitivu,forecast,25.91,84,1009,3.5,2026-03-29 23:30:00,0.0,23,29,3,26.77,28.42,29.84,81.0,1009.0
Mullaitivu,forecast,25.07,90,1007,3.27,2026-03-30 02:30:00,0.0,2,30,3,25.91,26.77,28.42,84.0,1009.0
Mullaitivu,forecast,24.9,90,1008,2.79,2026-03-30 05:30:00,0.0,5,30,3,25.07,25.91,26.77,90.0,1007.0
Mullaitivu,forecast,28.16,74,1011,2.92,2026-03-30 08:30:00,0.0,8,30,3,24.9,25.07,25.91,90.0,1008.0
Mullaitivu,forecast,30.61,61,1010,5.31,2026-03-30 11:30:00,0.0,11,30,3,28.16,24.9,25.07,74.0,1011.0
Mullaitivu,forecast,30.29,62,1007,5.94,2026-03-30 14:30:00,0.0,14,30,3,30.61,28.16,24.9,61.0,1010.0
Mullaitivu,forecast,28.8,70,1007,3.98,2026-03-30 17:30:00,0.0,17,30,3,30.29,30.61,28.16,62.0,1007.0
Mullaitivu,forecast,26.64,82,1010,3.42,2026-03-30 20:30:00,0.0,20,30,3,28.8,30.29,30.61,70.0,1007.0
Mullaitivu,forecast,25.88,87,1010,3.79,2026-03-30 23:30:00,0.0,23,30,3,26.64,28.8,30.29,82.0,1010.0
Mullaitivu,forecast,25.08,91,1008,3.07,2026-03-31 02:30:00,0.0,2,31,3,25.88,26.64,28.8,87.0,1010.0
Mullaitivu,forecast,25.18,89,1009,3.08,2026-03-31 05:30:00,0.0,5,31,3,25.08,25.88,26.64,91.0,1008.0
Mullaitivu,forecast,28.28,71,1011,2.92,2026-03-31 08:30:00,0.0,8,31,3,25.18,25.08,25.88,89.0,1009.0
Mullaitivu,forecast,30.22,63,1010,4.83,2026-03-31 11:30:00,0.0,11,31,3,28.28,25.18,25.08,71.0,1011.0
Mullaitivu,forecast,30.3,62,1007,4.69,2026-03-31 14:30:00,0.0,14,31,3,30.22,28.28,25.18,63.0,1010.0
Mullaitivu,forecast,28.58,69,1007,3.56,2026-03-31 17:30:00,0.0,17,31,3,30.3,30.22,28.28,62.0,1007.0
Mullaitivu,forecast,26.52,77,1010,3.36,2026-03-31 20:30:00,0.0,20,31,3,28.58,30.3,30.22,69.0,1007.0
Mullaitivu,forecast,26.06,77,1010,4.14,2026-03-31 23:30:00,0.0,23,31,3,26.52,28.58,30.3,77.0,1010.0
Mullaitivu,forecast,25.35,80,1008,3.5,2026-04-01 02:30:00,0.0,2,1,4,26.06,26.52,28.58,77.0,1010.0
Mullaitivu,forecast,24.91,81,1009,3.3,2026-04-01 05:30:00,0.0,5,1,4,25.35,26.06,26.52,80.0,1008.0
Mullaitivu,forecast,28.27,64,1011,3.89,2026-04-01 08:30:00,0.0,8,1,4,24.91,25.35,26.06,81.0,1009.0
Mullaitivu,forecast,30.04,56,1010,5.14,2026-04-01 11:30:00,0.0,11,1,4,28.27,24.91,25.35,64.0,1011.0
Mullaitivu,forecast,29.76,57,1007,5.3,2026-04-01 14:30:00,0.0,14,1,4,30.04,28.27,24.91,56.0,1010.0
Mullaitivu,forecast,28.18,62,1007,4.4,2026-04-01 17:30:00,0.0,17,1,4,29.76,30.04,28.27,57.0,1007.0
Mullaitivu,forecast,26.32,66,1010,4.09,2026-04-01 20:30:00,0.0,20,1,4,28.18,29.76,30.04,62.0,1007.0
Mullaitivu,forecast,25.67,68,1010,4.31,2026-04-01 23:30:00,0.0,23,1,4,26.32,28.18,29.76,66.0,1010.0
Mullaitivu,forecast,24.39,73,1009,3.54,2026-04-02 02:30:00,0.0,2,2,4,25.67,26.32,28.18,68.0,1010.0
Mullaitivu,forecast,23.67,77,1009,3.34,2026-04-02 05:30:00,0.0,5,2,4,24.39,25.67,26.32,73.0,1009.0
Mullaitivu,forecast,26.76,63,1012,2.98,2026-04-02 08:30:00,0.0,8,2,4,23.67,24.39,25.67,77.0,1009.0
Mullaitivu,forecast,30.04,51,1011,4.0,2026-04-02 11:30:00,0.0,11,2,4,26.76,23.67,24.39,63.0,1012.0
Mullaitivu,forecast,29.84,53,1008,6.48,2026-04-02 14:30:00,0.0,14,2,4,30.04,26.76,23.67,51.0,1011.0
Mullaitivu,forecast,28.58,56,1008,3.69,2026-04-02 17:30:00,0.0,17,2,4,29.84,30.04,26.76,53.0,1008.0
Mullaitivu,forecast,26.56,66,1011,3.63,2026-04-02 20:30:00,0.0,20,2,4,28.58,29.84,30.04,56.0,1008.0
Nuwara Eliya,forecast,12.03,88,1013,1.36,2026-03-29 05:30:00,0.0,5,29,3,12.31,12.55,12.25,93.0,1013.0
Nuwara Eliya,forecast,17.37,64,1014,1.16,2026-03-29 08:30:00,0.0,8,29,3,12.03,12.31,12.55,88.0,1013.0
Nuwara Eliya,forecast,21.08,49,1012,2.26,2026-03-29 11:30:00,0.0,11,29,3,17.37,12.03,12.31,64.0,1014.0
Nuwara Eliya,forecast,21.92,42,1009,2.19,2026-03-29 14:30:00,0.46,14,29,3,21.08,17.37,12.03,49.0,1012.0
Nuwara Eliya,forecast,16.99,66,1010,1.53,2026-03-29 17:30:00,0.59,17,29,3,21.92,21.08,17.37,42.0,1009.0
Nuwara Eliya,forecast,12.32,89,1013,0.87,2026-03-29 20:30:00,0.03,20,29,3,16.99,21.92,21.08,66.0,1010.0
Nuwara Eliya,forecast,11.66,92,1014,0.8,2026-03-29 23:30:00,0.0,23,29,3,12.32,16.99,21.92,89.0,1013.0
Nuwara Eliya,forecast,11.17,93,1011,0.47,2026-03-30 02:30:00,0.0,2,30,3,11.66,12.32,16.99,92.0,1014.0
Nuwara Eliya,forecast,10.51,84,1013,1.17,2026-03-30 05:30:00,0.0,5,30,3,11.17,11.66,12.32,93.0,1011.0
Nuwara Eliya,forecast,17.46,54,1014,0.92,2026-03-30 08:30:00,0.0,8,30,3,10.51,11.17,11.66,84.0,1013.0
Nuwara Eliya,forecast,21.61,39,1013,1.9,2026-03-30 11:30:00,0.0,11,30,3,17.46,10.51,11.17,54.0,1014.0
Nuwara Eliya,forecast,21.79,43,1010,1.33,2026-03-30 14:30:00,0.2,14,30,3,21.61,17.46,10.51,39.0,1013.0
Nuwara Eliya,forecast,17.85,65,1011,1.25,2026-03-30 17:30:00,0.62,17,30,3,21.79,21.61,17.46,43.0,1010.0
Nuwara Eliya,forecast,12.46,87,1015,0.29,2026-03-30 20:30:00,0.3,20,30,3,17.85,21.79,21.61,65.0,1011.0
Nuwara Eliya,forecast,11.5,93,1015,1.03,2026-03-30 23:30:00,0.04,23,30,3,12.46,17.85,21.79,87.0,1015.0
Nuwara Eliya,forecast,10.96,93,1012,0.71,2026-03-31 02:30:00,0.0,2,31,3,11.5,12.46,17.85,93.0,1015.0
Nuwara Eliya,forecast,10.65,90,1013,0.74,2026-03-31 05:30:00,0.0,5,31,3,10.96,11.5,12.46,93.0,1012.0
Nuwara Eliya,forecast,16.8,63,1014,0.91,2026-03-31 08:30:00,0.0,8,31,3,10.65,10.96,11.5,90.0,1013.0
Nuwara Eliya,forecast,21.09,45,1013,2.02,2026-03-31 11:30:00,0.0,11,31,3,16.8,10.65,10.96,63.0,1014.0
Nuwara Eliya,forecast,21.49,44,1010,1.42,2026-03-31 14:30:00,0.24,14,31,3,21.09,16.8,10.65,45.0,1013.0
Nuwara Eliya,forecast,16.94,67,1011,1.13,2026-03-31 17:30:00,0.58,17,31,3,21.49,21.09,16.8,44.0,1010.0
Nuwara Eliya,forecast,12.38,86,1014,0.59,2026-03-31 20:30:00,0.32,20,31,3,16.94,21.49,21.09,67.0,1011.0
Nuwara Eliya,forecast,11.4,92,1015,0.4,2026-03-31 23:30:00,0.0,23,31,3,12.38,16.94,21.49,86.0,1014.0
Nuwara Eliya,forecast,10.5,92,1012,0.66,2026-04-01 02:30:00,0.0,2,1,4,11.4,12.38,16.94,92.0,1015.0
Nuwara Eliya,forecast,10.1,90,1013,0.67,2026-04-01 05:30:00,0.0,5,1,4,10.5,11.4,12.38,92.0,1012.0
Nuwara Eliya,forecast,16.75,60,1014,1.31,2026-04-01 08:30:00,0.0,8,1,4,10.1,10.5,11.4,90.0,1013.0
Nuwara Eliya,forecast,21.14,41,1012,2.08,2026-04-01 11:30:00,0.0,11,1,4,16.75,10.1,10.5,60.0,1014.0
Nuwara Eliya,forecast,21.44,43,1010,1.51,2026-04-01 14:30:00,0.0,14,1,4,21.14,16.75,10.1,41.0,1012.0
Nuwara Eliya,forecast,16.35,69,1011,0.94,2026-04-01 17:30:00,0.35,17,1,4,21.44,21.14,16.75,43.0,1010.0
Nuwara Eliya,forecast,11.78,89,1014,0.44,2026-04-01 20:30:00,0.26,20,1,4,16.35,21.44,21.14,69.0,1011.0
Nuwara Eliya,forecast,11.64,92,1014,0.37,2026-04-01 23:30:00,0.08,23,1,4,11.78,16.35,21.44,89.0,1014.0
Nuwara Eliya,forecast,10.89,92,1013,0.28,2026-04-02 02:30:00,0.0,2,2,4,11.64,11.78,16.35,92.0,1014.0
Nuwara Eliya,forecast,10.58,87,1013,1.19,2026-04-02 05:30:00,0.0,5,2,4,10.89,11.64,11.78,92.0,1013.0
Nuwara Eliya,forecast,17.2,56,1014,0.9,2026-04-02 08:30:00,0.0,8,2,4,10.58,10.89,11.64,87.0,1013.0
Nuwara Eliya,forecast,22.28,35,1013,1.73,2026-04-02 11:30:00,0.0,11,2,4,17.2,10.58,10.89,56.0,1014.0
Nuwara Eliya,forecast,21.42,41,1011,0.74,2026-04-02 14:30:00,0.0,14,2,4,22.28,17.2,10.58,35.0,1013.0
Nuwara Eliya,forecast,16.88,68,1012,0.43,2026-04-02 17:30:00,0.0,17,2,4,21.42,22.28,17.2,41.0,1011.0
Nuwara Eliya,forecast,12.41,78,1015,0.3,2026-04-02 20:30:00,0.01,20,2,4,16.88,21.42,22.28,68.0,1012.0
Polonnaruwa,forecast,23.16,88,1009,0.4,2026-03-29 05:30:00,0.0,5,29,3,23.9,24.13,24.6,84.0,1009.0
Polonnaruwa,forecast,27.91,69,1011,0.13,2026-03-29 08:30:00,0.0,8,29,3,23.16,23.9,24.13,88.0,1009.0
Polonnaruwa,forecast,33.98,46,1009,1.84,2026-03-29 11:30:00,0.0,11,29,3,27.91,23.16,23.9,69.0,1011.0
Polonnaruwa,forecast,35.68,35,1005,3.99,2026-03-29 14:30:00,0.0,14,29,3,33.98,27.91,23.16,46.0,1009.0
Polonnaruwa,forecast,32.62,46,1005,4.29,2026-03-29 17:30:00,0.0,17,29,3,35.68,33.98,27.91,35.0,1005.0
Polonnaruwa,forecast,24.83,90,1009,1.75,2026-03-29 20:30:00,0.72,20,29,3,32.62,35.68,33.98,46.0,1005.0
Polonnaruwa,forecast,24.09,95,1010,1.09,2026-03-29 23:30:00,0.12,23,29,3,24.83,32.62,35.68,90.0,1009.0
Polonnaruwa,forecast,23.49,96,1007,1.2,2026-03-30 02:30:00,0.0,2,30,3,24.09,24.83,32.62,95.0,1010.0
Polonnaruwa,forecast,22.8,96,1009,0.75,2026-03-30 05:30:00,0.0,5,30,3,23.49,24.09,24.83,96.0,1007.0
Polonnaruwa,forecast,27.84,72,1011,1.18,2026-03-30 08:30:00,0.0,8,30,3,22.8,23.49,24.09,96.0,1009.0
Polonnaruwa,forecast,33.85,43,1010,2.61,2026-03-30 11:30:00,0.0,11,30,3,27.84,22.8,23.49,72.0,1011.0
Polonnaruwa,forecast,35.93,30,1006,3.56,2026-03-30 14:30:00,0.0,14,30,3,33.85,27.84,22.8,43.0,1010.0
Polonnaruwa,forecast,31.92,49,1006,5.0,2026-03-30 17:30:00,0.0,17,30,3,35.93,33.85,27.84,30.0,1006.0
Polonnaruwa,forecast,24.42,89,1011,0.97,2026-03-30 20:30:00,0.98,20,30,3,31.92,35.93,33.85,49.0,1006.0
Polonnaruwa,forecast,24.0,92,1011,0.53,2026-03-30 23:30:00,0.22,23,30,3,24.42,31.92,35.93,89.0,1011.0
Polonnaruwa,forecast,23.09,94,1009,0.56,2026-03-31 02:30:00,0.0,2,31,3,24.0,24.42,31.92,92.0,1011.0
Polonnaruwa,forecast,22.64,96,1009,0.2,2026-03-31 05:30:00,0.0,5,31,3,23.09,24.0,24.42,94.0,1009.0
Polonnaruwa,forecast,27.69,75,1012,0.81,2026-03-31 08:30:00,0.0,8,31,3,22.64,23.09,24.0,96.0,1009.0
Polonnaruwa,forecast,34.26,43,1010,1.25,2026-03-31 11:30:00,0.0,11,31,3,27.69,22.64,23.09,75.0,1012.0
Polonnaruwa,forecast,36.19,31,1006,3.14,2026-03-31 14:30:00,0.0,14,31,3,34.26,27.69,22.64,43.0,1010.0
Polonnaruwa,forecast,30.41,63,1006,6.12,2026-03-31 17:30:00,0.0,17,31,3,36.19,34.26,27.69,31.0,1006.0
Polonnaruwa,forecast,24.61,89,1010,1.76,2026-03-31 20:30:00,0.72,20,31,3,30.41,36.19,34.26,63.0,1006.0
Polonnaruwa,forecast,23.83,94,1011,1.65,2026-03-31 23:30:00,0.56,23,31,3,24.61,30.41,36.19,89.0,1010.0
Polonnaruwa,forecast,23.29,96,1009,1.3,2026-04-01 02:30:00,0.0,2,1,4,23.83,24.61,30.41,94.0,1011.0
Polonnaruwa,forecast,23.14,95,1009,0.56,2026-04-01 05:30:00,0.0,5,1,4,23.29,23.83,24.61,96.0,1009.0
Polonnaruwa,forecast,27.8,72,1011,1.58,2026-04-01 08:30:00,0.0,8,1,4,23.14,23.29,23.83,95.0,1009.0
Polonnaruwa,forecast,33.54,40,1010,3.25,2026-04-01 11:30:00,0.0,11,1,4,27.8,23.14,23.29,72.0,1011.0
Polonnaruwa,forecast,35.39,31,1006,3.8,2026-04-01 14:30:00,0.0,14,1,4,33.54,27.8,23.14,40.0,1010.0
Polonnaruwa,forecast,29.62,58,1006,5.57,2026-04-01 17:30:00,0.0,17,1,4,35.39,33.54,27.8,31.0,1006.0
Polonnaruwa,forecast,24.22,78,1011,0.75,2026-04-01 20:30:00,0.0,20,1,4,29.62,35.39,33.54,58.0,1006.0
Polonnaruwa,forecast,22.93,79,1011,1.6,2026-04-01 23:30:00,0.0,23,1,4,24.22,29.62,35.39,78.0,1011.0
Polonnaruwa,forecast,22.42,81,1009,1.54,2026-04-02 02:30:00,0.0,2,2,4,22.93,24.22,29.62,79.0,1011.0
Polonnaruwa,forecast,21.82,87,1010,1.2,2026-04-02 05:30:00,0.0,5,2,4,22.42,22.93,24.22,81.0,1009.0
Polonnaruwa,forecast,27.19,60,1012,1.92,2026-04-02 08:30:00,0.0,8,2,4,21.82,22.42,22.93,87.0,1010.0
Polonnaruwa,forecast,33.25,36,1010,3.02,2026-04-02 11:30:00,0.0,11,2,4,27.19,21.82,22.42,60.0,1012.0
Polonnaruwa,forecast,35.36,23,1007,3.89,2026-04-02 14:30:00,0.0,14,2,4,33.25,27.19,21.82,36.0,1010.0
Polonnaruwa,forecast,30.22,45,1007,5.44,2026-04-02 17:30:00,0.0,17,2,4,35.36,33.25,27.19,23.0,1007.0
Polonnaruwa,forecast,23.89,68,1011,1.42,2026-04-02 20:30:00,0.0,20,2,4,30.22,35.36,33.25,45.0,1007.0
Puttalam,forecast,27.25,79,1008,3.34,2026-03-29 05:30:00,0.0,5,29,3,27.64,27.81,27.92,76.0,1008.0
Puttalam,forecast,29.37,70,1010,3.26,2026-03-29 08:30:00,0.2,8,29,3,27.25,27.64,27.81,79.0,1008.0
Puttalam,forecast,30.77,62,1010,5.28,2026-03-29 11:30:00,0.2,11,29,3,29.37,27.25,27.64,70.0,1010.0
Puttalam,forecast,30.52,67,1006,8.28,2026-03-29 14:30:00,0.0,14,29,3,30.77,29.37,27.25,62.0,1010.0
Puttalam,forecast,29.33,72,1006,6.07,2026-03-29 17:30:00,0.0,17,29,3,30.52,30.77,29.37,67.0,1006.0
Puttalam,forecast,27.91,79,1009,3.72,2026-03-29 20:30:00,1.0,20,29,3,29.33,30.52,30.77,72.0,1006.0
Puttalam,forecast,27.6,80,1009,5.03,2026-03-29 23:30:00,1.0,23,29,3,27.91,29.33,30.52,79.0,1009.0
Puttalam,forecast,27.13,81,1007,3.96,2026-03-30 02:30:00,0.0,2,30,3,27.6,27.91,29.33,80.0,1009.0
Puttalam,forecast,27.02,82,1008,3.06,2026-03-30 05:30:00,0.0,5,30,3,27.13,27.6,27.91,81.0,1007.0
Puttalam,forecast,28.44,77,1011,3.14,2026-03-30 08:30:00,0.22,8,30,3,27.02,27.13,27.6,82.0,1008.0
Puttalam,forecast,30.4,67,1010,4.56,2026-03-30 11:30:00,0.0,11,30,3,28.44,27.02,27.13,77.0,1011.0
Puttalam,forecast,30.54,67,1007,7.2,2026-03-30 14:30:00,0.0,14,30,3,30.4,28.44,27.02,67.0,1010.0
Puttalam,forecast,29.36,72,1007,6.02,2026-03-30 17:30:00,0.0,17,30,3,30.54,30.4,28.44,67.0,1007.0
Puttalam,forecast,27.58,78,1010,2.78,2026-03-30 20:30:00,1.0,20,30,3,29.36,30.54,30.4,72.0,1007.0
Puttalam,forecast,27.2,81,1010,3.8,2026-03-30 23:30:00,1.0,23,30,3,27.58,29.36,30.54,78.0,1010.0
Puttalam,forecast,27.3,80,1008,3.86,2026-03-31 02:30:00,0.66,2,31,3,27.2,27.58,29.36,81.0,1010.0
Puttalam,forecast,26.84,81,1009,2.59,2026-03-31 05:30:00,0.28,5,31,3,27.3,27.2,27.58,80.0,1008.0
Puttalam,forecast,27.94,77,1011,3.17,2026-03-31 08:30:00,0.0,8,31,3,26.84,27.3,27.2,81.0,1009.0
Puttalam,forecast,29.79,67,1010,3.16,2026-03-31 11:30:00,0.0,11,31,3,27.94,26.84,27.3,77.0,1011.0
Puttalam,forecast,29.79,68,1007,6.29,2026-03-31 14:30:00,0.0,14,31,3,29.79,27.94,26.84,67.0,1010.0
Puttalam,forecast,29.11,71,1006,5.41,2026-03-31 17:30:00,0.0,17,31,3,29.79,29.79,27.94,68.0,1007.0
Puttalam,forecast,28.02,75,1009,1.43,2026-03-31 20:30:00,0.27,20,31,3,29.11,29.79,29.79,71.0,1006.0
Puttalam,forecast,27.76,75,1010,1.75,2026-03-31 23:30:00,0.99,23,31,3,28.02,29.11,29.79,75.0,1009.0
Puttalam,forecast,26.57,79,1008,1.89,2026-04-01 02:30:00,0.21,2,1,4,27.76,28.02,29.11,75.0,1010.0
Puttalam,forecast,25.83,83,1009,2.31,2026-04-01 05:30:00,0.2,5,1,4,26.57,27.76,28.02,79.0,1008.0
Puttalam,forecast,27.35,75,1011,2.15,2026-04-01 08:30:00,0.0,8,1,4,25.83,26.57,27.76,83.0,1009.0
Puttalam,forecast,29.82,65,1010,3.45,2026-04-01 11:30:00,0.0,11,1,4,27.35,25.83,26.57,75.0,1011.0
Puttalam,forecast,29.77,66,1007,6.29,2026-04-01 14:30:00,0.0,14,1,4,29.82,27.35,25.83,65.0,1010.0
Puttalam,forecast,28.94,70,1007,5.14,2026-04-01 17:30:00,0.0,17,1,4,29.77,29.82,27.35,66.0,1007.0
Puttalam,forecast,28.04,73,1010,1.28,2026-04-01 20:30:00,0.77,20,1,4,28.94,29.77,29.82,70.0,1007.0
Puttalam,forecast,27.72,75,1010,1.08,2026-04-01 23:30:00,0.97,23,1,4,28.04,28.94,29.77,73.0,1010.0
Puttalam,forecast,26.96,77,1008,1.03,2026-04-02 02:30:00,0.22,2,2,4,27.72,28.04,28.94,75.0,1010.0
Puttalam,forecast,26.72,78,1009,0.81,2026-04-02 05:30:00,0.15,5,2,4,26.96,27.72,28.04,77.0,1008.0
Puttalam,forecast,28.34,71,1011,0.87,2026-04-02 08:30:00,0.17,8,2,4,26.72,26.96,27.72,78.0,1009.0
Puttalam,forecast,29.42,67,1011,3.58,2026-04-02 11:30:00,0.4,11,2,4,28.34,26.72,26.96,71.0,1011.0
Puttalam,forecast,29.65,68,1008,6.27,2026-04-02 14:30:00,0.0,14,2,4,29.42,28.34,26.72,67.0,1011.0
Puttalam,forecast,28.67,71,1008,5.62,2026-04-02 17:30:00,0.0,17,2,4,29.65,29.42,28.34,68.0,1008.0
Puttalam,forecast,28.08,73,1011,2.01,2026-04-02 20:30:00,0.0,20,2,4,28.67,29.65,29.42,71.0,1008.0
Ratnapura,forecast,23.8,98,1010,0.84,2026-03-29 05:30:00,0.0,5,29,3,24.22,24.41,24.61,97.0,1010.0
Ratnapura,forecast,28.13,79,1011,0.55,2026-03-29 08:30:00,0.0,8,29,3,23.8,24.22,24.41,98.0,1010.0
Ratnapura,forecast,33.78,51,1010,2.05,2026-03-29 11:30:00,0.34,11,29,3,28.13,23.8,24.22,79.0,1011.0
Ratnapura,forecast,29.56,69,1007,2.03,2026-03-29 14:30:00,0.92,14,29,3,33.78,28.13,23.8,51.0,1010.0
Ratnapura,forecast,26.87,87,1008,1.3,2026-03-29 17:30:00,1.0,17,29,3,29.56,33.78,28.13,69.0,1007.0
Ratnapura,forecast,24.35,95,1010,0.97,2026-03-29 20:30:00,0.96,20,29,3,26.87,29.56,33.78,87.0,1008.0
Ratnapura,forecast,23.91,96,1011,0.45,2026-03-29 23:30:00,0.89,23,29,3,24.35,26.87,29.56,95.0,1010.0
Ratnapura,forecast,23.34,97,1008,0.7,2026-03-30 02:30:00,0.0,2,30,3,23.91,24.35,26.87,96.0,1011.0
Ratnapura,forecast,22.97,97,1010,1.01,2026-03-30 05:30:00,0.0,5,30,3,23.34,23.91,24.35,97.0,1008.0
Ratnapura,forecast,28.17,76,1012,0.59,2026-03-30 08:30:00,0.0,8,30,3,22.97,23.34,23.91,97.0,1010.0
Ratnapura,forecast,35.25,44,1010,1.24,2026-03-30 11:30:00,0.0,11,30,3,28.17,22.97,23.34,76.0,1012.0
Ratnapura,forecast,34.86,42,1007,2.52,2026-03-30 14:30:00,0.0,14,30,3,35.25,28.17,22.97,44.0,1010.0
Ratnapura,forecast,26.5,87,1009,1.39,2026-03-30 17:30:00,1.0,17,30,3,34.86,35.25,28.17,42.0,1007.0
Ratnapura,forecast,24.33,94,1012,1.21,2026-03-30 20:30:00,0.98,20,30,3,26.5,34.86,35.25,87.0,1009.0
Ratnapura,forecast,23.8,95,1012,0.99,2026-03-30 23:30:00,0.83,23,30,3,24.33,26.5,34.86,94.0,1012.0
Ratnapura,forecast,23.29,95,1009,1.04,2026-03-31 02:30:00,0.0,2,31,3,23.8,24.33,26.5,95.0,1012.0
Ratnapura,forecast,22.9,94,1010,1.2,2026-03-31 05:30:00,0.0,5,31,3,23.29,23.8,24.33,95.0,1009.0
Ratnapura,forecast,27.4,77,1012,0.1,2026-03-31 08:30:00,0.0,8,31,3,22.9,23.29,23.8,94.0,1010.0
Ratnapura,forecast,34.48,46,1010,1.22,2026-03-31 11:30:00,0.0,11,31,3,27.4,22.9,23.29,77.0,1012.0
Ratnapura,forecast,35.14,38,1006,1.62,2026-03-31 14:30:00,0.0,14,31,3,34.48,27.4,22.9,46.0,1010.0
Ratnapura,forecast,26.75,85,1008,1.37,2026-03-31 17:30:00,1.0,17,31,3,35.14,34.48,27.4,38.0,1006.0
Ratnapura,forecast,24.37,94,1011,1.63,2026-03-31 20:30:00,1.0,20,31,3,26.75,35.14,34.48,85.0,1008.0
Ratnapura,forecast,23.86,94,1011,1.32,2026-03-31 23:30:00,0.74,23,31,3,24.37,26.75,35.14,94.0,1011.0
Ratnapura,forecast,23.18,93,1009,1.43,2026-04-01 02:30:00,0.0,2,1,4,23.86,24.37,26.75,94.0,1011.0
Ratnapura,forecast,22.85,92,1010,1.32,2026-04-01 05:30:00,0.0,5,1,4,23.18,23.86,24.37,93.0,1009.0
Ratnapura,forecast,28.24,71,1012,0.63,2026-04-01 08:30:00,0.0,8,1,4,22.85,23.18,23.86,92.0,1010.0
Ratnapura,forecast,34.81,44,1010,0.58,2026-04-01 11:30:00,0.0,11,1,4,28.24,22.85,23.18,71.0,1012.0
Ratnapura,forecast,33.91,44,1006,1.95,2026-04-01 14:30:00,0.0,14,1,4,34.81,28.24,22.85,44.0,1010.0
Ratnapura,forecast,27.27,83,1008,1.46,2026-04-01 17:30:00,1.0,17,1,4,33.91,34.81,28.24,44.0,1006.0
